,data_pregao,cod_acao,nome_emp,preco_abertura,preco_maximo,preco_minimo,preco_fechamento,qtd_negocios,vol_financeiro
33079,2022-07-28,F2IV34,FIVE9 INC,34.09,34.09,34.09,34.09,0,3400
33106,2022-07-28,FLTC34,FLEETCOR TEC,284.49,284.49,284.49,284.49,0,227590
33126,2022-07-28,G1RM34,GARMIN LTD,245.0,253.18,245.0,253.18,0,147810
33129,2022-07-28,G2DD34,GODADDY INC,37.66,37.66,37.66,37.66,0,3760
33131,2022-07-28,G2WR34,GUIDEWIRE SW,33.2,33.2,33.2,33.2,0,3320
33174,2022-07-28,GPSI34,GAP,49.1,49.1,49.1,49.1,0,4910
33186,2022-07-28,H1ES34,HESS CORP,279.16,283.36,279.16,283.36,0,140980
33188,2022-07-28,H1OL34,HOLOGIC INC,368.9,368.9,368.9,368.9,0,110670
33193,2022-07-28,H2UB34,HUBSPOT INC,31.47,31.47,31.47,31.47,0,15730
33244,2022-07-28,I1FF34,FLAVOR FLAGR,319.91,319.91,319.91,319.91,0,31990
33252,2022-07-28,IBMB34,IBM,673.88,673.88,669.66,673.88,0,268700
33269,2022-07-28,INGG34,ING GROEP,49.6,49.6,49.6,49.6,0,24800
33291,2022-07-28,J1NP34,JUNIPER NETW,167.73,167.73,142.58,146.25,0,91700
33315,2022-07-28,K1EL34,KELLOGG CO,190.8,190.8,187.35,189.88,0,114040
33316,2022-07-28,K1IM34,KIMCO REALTY,113.62,113.62,113.62,113.62,0,11360
33317,2022-07-28,K1LA34,KLA CORP,479.49,479.49,479.49,479.49,0,431540
33348,2022-07-28,L1EG34,LEGGETT PL,202.24,202.24,202.24,202.24,0,20220
33350,2022-07-28,L1IN34,LINDE PLC,373.16,373.16,373.16,373.16,0,37310
33356,2022-07-28,L1YB34,LYONDELLBASE,231.38,231.38,231.38,231.38,0,23130
33401,2022-07-28,M1KT34,MARKETAXESS,27.68,27.68,27.68,27.68,0,5530
33402,2022-07-28,M1MC34,MARSH E MCLE,414.92,414.92,414.92,414.92,0,207460
33410,2022-07-28,M2AS34,MASIMO CORP,25.09,25.09,25.09,25.09,0,15050
33411,2022-07-28,M2KS34,MKS INSTRUME,33.84,33.84,33.84,33.84,0,6760
33412,2022-07-28,M2PW34,MEDICAL P TR,43.36,43.65,42.96,43.65,0,39080
33504,2022-07-28,N2AR34,INARI MEDICA,48.54,48.54,48.42,48.42,0,14530
33506,2022-07-28,N2TN34,NUTANIX,19.36,19.36,19.36,19.36,0,1930
33538,2022-07-28,O2HI34,OMEGA HEALTH,54.89,54.89,54.89,54.89,0,27440
33566,2022-07-28,P1IO34,PIONEER NATU,295.5,295.5,295.5,295.5,0,177300
33570,2022-07-28,P1UK34,PRUDENTIAL P,31.11,31.11,31.11,31.11,0,9330
33571,2022-07-28,P1YC34,PAYCOM SOFTW,53.5,53.5,53.5,53.5,0,10700
33575,2022-07-28,P2NB34,PENUMBRA,24.4,24.4,24.4,24.4,0,4880
33576,2022-07-28,P2OD34,INSULET CORP,42.75,42.75,42.75,42.75,0,12820
33577,2022-07-28,P2ST34,PURE STORAGE,36.68,36.68,35.98,36.23,0,18130
33578,2022-07-28,P2TC34,PTC INC,43.68,43.68,43.68,43.68,0,13100
33608,2022-07-28,PHGN34,KOPHILIPS,108.0,108.0,108.0,108.0,0,54000
33670,2022-07-28,R1OP34,ROPER TECHNO,226.38,226.38,226.38,226.38,0,22630
33672,2022-07-28,R2GE34,REPLIGEN,36.89,36.89,36.89,36.89,0,11060
33762,2022-07-28,S1GE34,SEAGEN,46.05,46.05,46.05,46.05,0,23020
33767,2022-07-28,S1NP34,SYNOPSYS INC,468.99,468.99,468.99,468.99,0,46890
33768,2022-07-28,S1OU34,SOUTHWEST AI,196.68,196.68,196.26,196.26,0,117910
33771,2022-07-28,S1SN34,SSC TECHNOL,49.46,50.05,49.46,50.05,0,9950
33774,2022-07-28,S1YK34,STRYKER CORP,284.13,284.13,284.13,284.13,0,85230
33775,2022-07-28,S1YM34,NORTONLIFE,128.93,128.93,128.93,128.93,0,25780
33856,2022-07-28,SRXM34,SIRIUS XM HD,29.7,29.7,29.7,29.7,0,5940
33874,2022-07-28,T1CH34,BIO-TECHNE C,65.87,65.87,65.87,65.87,0,13170
33875,2022-07-28,T1EL34,TE CONNECTIV,337.75,337.75,337.75,337.75,0,33770
33877,2022-07-28,T1FX34,TELEFLEX INC,126.79,126.79,126.79,126.79,0,12670
33890,2022-07-28,T2ND34,TAND DIABETE,23.25,23.25,23.25,23.25,0,2320
33891,2022-07-28,T2RM34,TRIMBLE INC,35.12,35.12,35.12,35.12,0,17560
33893,2022-07-28,T2YL34,TYLER TECH,34.51,34.51,34.51,34.51,0,17250
33900,2022-07-28,TAKP34,TAKEDAPH,76.11,77.33,76.11,77.33,0,30810
33972,2022-07-28,U1RI34,UNITED RENTA,785.03,785.03,785.03,785.03,0,706520
33987,2022-07-28,UPAC34,UNIONPACIFIC,290.0,290.0,290.0,290.0,0,58000
34005,2022-07-28,V2EE34,VEEVASYSTEMS,38.56,38.56,38.56,38.56,0,15420
34066,2022-07-28,W1YN34,WYNN RESORTS,163.66,163.66,163.66,163.66,0,49090
34109,2022-07-28,Z1BR34,ZEBRA TECHNO,59.76,59.76,59.76,59.76,0,11950
34113,2022-07-28,Z2EN34,ZENDESK INC,25.93,25.93,25.93,25.93,0,2590
34114,2022-07-28,Z2SC34,ZSCALER INC,26.5,26.5,26.5,26.5,0,2650
34124,2022-07-29,A1BB34,ABB LTD,39.3,39.3,39.3,39.3,0,7860
34132,2022-07-29,A1LG34,ALIGN TECHNO,366.29,366.29,361.49,361.49,0,255920
34135,2022-07-29,A1MP34,AMERIPRISE F,350.22,350.22,350.22,350.22,0,175110
34136,2022-07-29,A1MT34,APPLIED MATE,551.0,551.0,541.97,551.0,0,219420
34138,2022-07-29,A1NE34,ARISTA NETWO,151.4,151.4,151.4,151.4,0,136260
34147,2022-07-29,A1YX34,ALTERYX INC,12.32,12.34,12.13,12.13,0,4910
34150,2022-07-29,A2MR34,AMYRIS INC,9.34,9.34,9.33,9.33,0,3730
34152,2022-07-29,A2RR34,ARROWHEAD PH,27.24,27.24,27.24,27.24,0,2720
34231,2022-07-29,ASML34,ASML HOLD,2972.82,2972.82,2972.82,2972.82,0,594560
34252,2022-07-29,B1AX34,BAXTER INTER,151.5,151.5,151.5,151.5,0,106050
34254,2022-07-29,B1BW34,BATHBODY,45.18,45.18,45.18,45.18,0,4510
34261,2022-07-29,B1SX34,BOSTON SCIEN,212.77,212.77,212.77,212.77,0,170210
34263,2022-07-29,B2RK34,BRUKER CORP,35.35,35.35,35.35,35.35,0,3530
34296,2022-07-29,BBUG39,GX CYBERSECT,44.24,44.68,44.24,44.6,0,13350
34299,2022-07-29,BCHQ39,GX MSCICHINA,27.15,27.24,27.15,27.24,0,16320
34301,2022-07-29,BCIR39,FT NASDCYBER,43.09,43.09,43.09,43.09,0,8620
34302,2022-07-29,BCLO39,GX CLOUD CPT,29.82,30.39,29.82,30.09,0,9030
34303,2022-07-29,BCPX39,GX COPPER MN,30.81,31.74,30.81,31.74,0,18730
34312,2022-07-29,BDRI39,GX AEVEHICLE,41.0,41.8,41.0,41.8,0,12410
34315,2022-07-29,BEDC39,GX TLMEDC DH,32.88,33.06,32.88,33.03,0,9890
34333,2022-07-29,BEWL39,MSCI SWITZER,44.88,44.88,44.88,44.88,0,4480
34334,2022-07-29,BEWT39,MSCI TAIWAN,44.2,44.2,44.2,44.2,0,4420
34340,2022-07-29,BFNX39,GX FINTECH,24.9,25.38,24.9,25.35,0,17650
34345,2022-07-29,BGRT39,GLOBAL REIT,45.48,45.48,45.48,45.48,0,27280
34347,2022-07-29,BHER39,GX GAMES SPT,28.23,28.5,28.23,28.44,0,17030
34389,2022-07-29,BLPA39,GX MLP ETF,54.1,54.32,54.0,54.0,0,16240
34390,2022-07-29,BLPX39,GX MLP EN IN,54.7,54.9,54.7,54.7,0,16430
34419,2022-07-29,BOTZ39,GX ROBOTC AI,28.83,29.25,28.83,29.25,0,17430
34438,2022-07-29,BPVE39,GX INFRA DEV,44.76,45.56,44.76,45.56,0,13550
34479,2022-07-29,BSIL39,GX SILVER MN,26.82,27.48,26.82,27.48,0,16240
34484,2022-07-29,BSOC39,GX SOCIAL MD,21.2,21.52,21.2,21.52,0,12830
34507,2022-07-29,C1TV34,CORTEVA INC,75.0,75.0,75.0,75.0,0,7500
34508,2022-07-29,C2GN34,COGNEX CORP,32.9,32.9,32.9,32.9,0,3290
34520,2022-07-29,CAON34,CAPITAL ONE,284.2,284.2,284.2,284.2,0,28420
34606,2022-07-29,CRHP34,CRH PLC,198.6,198.6,198.6,198.6,0,59580
34640,2022-07-29,CTSH34,COGNIZANT,350.66,350.66,350.66,350.66,0,105190
34658,2022-07-29,D1EL34,DELL TECHNOL,228.56,230.69,228.56,230.69,0,45920
34660,2022-07-29,D1HI34,DR HORTON IN,402.62,402.62,402.62,402.62,0,120780
34673,2022-07-29,DEOP34,DIAGEO PL,990.99,993.96,990.99,993.96,0,198490
34708,2022-07-29,E1RI34,ERICSSON LM,19.31,19.31,19.31,19.31,0,9650
34710,2022-07-29,E1VE34,EVEREST RE G,338.0,338.0,338.0,338.0,0,33800
34713,2022-07-29,E1XP34,EXPEDITORS I,279.25,279.25,275.2,275.94,0,221850
34793,2022-07-29,F1FI34,F5 INC,216.06,216.06,216.06,216.06,0,64810
34795,2022-07-29,F1LS34,FLOWSERVE CO,174.2,174.2,174.2,174.2,0,34840
34796,2022-07-29,F1MC34,FMC CORP,287.28,287.28,287.28,287.28,0,114910
34797,2022-07-29,F1RA34,FRANKLIN RES,140.55,140.55,140.55,140.55,0,28110
34800,2022-07-29,F2IV34,FIVE9 INC,37.27,37.27,37.27,37.27,0,3720
34827,2022-07-29,FLTC34,FLEETCOR TEC,284.01,284.01,284.01,284.01,0,56800
34832,2022-07-29,FOXC34,FOX CORP,175.68,175.68,175.68,175.68,0,70270
34854,2022-07-29,GDXB39,VE GOLD ETF,44.24,44.24,44.24,44.24,0,4420
34906,2022-07-29,H1ES34,HESS CORP,290.36,291.34,290.36,291.34,0,58170
34910,2022-07-29,H1SB34,HSBC HOLDING,40.44,40.44,40.44,40.44,0,4040
34911,2022-07-29,H1ST34,HOST HOTELS,92.51,92.51,92.51,92.51,0,9250
34913,2022-07-29,H1ZN34,HORIZON THER,42.72,42.72,42.72,42.72,0,21360
34969,2022-07-29,I1LM34,ILLUMINA INC,224.12,224.12,224.12,224.12,0,67230
34974,2022-07-29,I2NG34,INGREDION IN,60.59,60.59,60.59,60.59,0,6050
34996,2022-07-29,INGG34,ING GROEP,50.2,50.2,50.2,50.2,0,5020
35017,2022-07-29,J1CI34,JOHNSON CONT,278.99,278.99,278.99,278.99,0,83690
35018,2022-07-29,J1EF34,JEFFERIES FI,170.0,170.0,170.0,170.0,0,34000
35043,2022-07-29,K1LA34,KLA CORP,499.68,499.68,498.85,498.85,0,99850
